vehicle_id,registration_number,state_code,vehicle_type,commercial_vehicle,manufacturer,model,registered_colour,operator,permit_status,permit_expiry,fitness_status,fitness_expiry,insurance_status,insurance_expiry,puc_status,puc_expiry,fastag_id,fastag_status,registry_status,chassis_reference,engine_reference,source_image_id,source_image_path,data_source
VH-000422,ML06A1659,ML,Car,NO,Hyundai,Aura,Black,Metro Transit,VALID,2028-04-20,EXPIRED,2026-07-29,VALID,2027-01-22,VALID,2027-04-02,FT-000422,ACTIVE,SUSPENDED,CHASSIS-SYN-000422,ENGINE-SYN-000422,ML10,dataset\NumberPlate_Annotated_Dataset-main\Images\ML10.jpg,SYNTHETIC_PROTOTYPE
VH-000423,OR05AN4494,OR,Bike,NO,Bajaj,Pulsar,Silver,Coastal Commercials,VALID,2028-01-28,VALID,2028-03-27,VALID,2027-07-17,VALID,2027-03-03,FT-000423,ACTIVE,ACTIVE,CHASSIS-SYN-000423,ENGINE-SYN-000423,OD12,dataset\NumberPlate_Annotated_Dataset-main\Images\OD12.jpg,SYNTHETIC_PROTOTYPE
VH-000424,CH01AF1382,CH,Car,NO,Maruti,Ertiga,Black,Chennai Cargo,VALID,2027-05-19,VALID,2027-03-16,VALID,2027-03-02,VALID,2027-04-06,FT-000424,ACTIVE,ACTIVE,CHASSIS-SYN-000424,ENGINE-SYN-000424,CH9,dataset\NumberPlate_Annotated_Dataset-main\Images\CH9.jpg,SYNTHETIC_PROTOTYPE
VH-000425,NL01CB433,NL,Car,NO,Toyota,Innova,Grey,GreenLine Transport,VALID,2028-03-09,VALID,2028-07-16,VALID,2027-02-10,VALID,2027-05-10,FT-000425,ACTIVE,ACTIVE,CHASSIS-SYN-000425,ENGINE-SYN-000425,NL2,dataset\NumberPlate_Annotated_Dataset-main\Images\NL2.jpg,SYNTHETIC_PROTOTYPE
VH-000426,AR168272,AR,Mini Truck,YES,Tata,407,White,Kaveri Transport,VALID,2026-11-19,VALID,2028-05-21,VALID,2027-02-15,VALID,2026-11-09,FT-000426,ACTIVE,ACTIVE,CHASSIS-SYN-000426,ENGINE-SYN-000426,AR6,dataset\NumberPlate_Annotated_Dataset-main\Images\AR6.jpg,SYNTHETIC_PROTOTYPE
VH-000427,KA02MF3336,KA,Mini Truck,YES,Mahindra,Bolero Pickup,Red,Tamil Fleet Services,VALID,2028-08-08,VALID,2028-05-23,VALID,2027-04-04,VALID,2026-10-26,FT-000427,ACTIVE,ACTIVE,CHASSIS-SYN-000427,ENGINE-SYN-000427,KA12,dataset\NumberPlate_Annotated_Dataset-main\Images\KA12.jpg,SYNTHETIC_PROTOTYPE
VH-000428,UP45Q3028,UP,Car,NO,Maruti,Ertiga,Silver,Metro Transit,EXPIRED,2026-01-16,VALID,2027-04-21,VALID,2026-12-31,VALID,2027-09-17,FT-000428,ACTIVE,ACTIVE,CHASSIS-SYN-000428,ENGINE-SYN-000428,UP19,dataset\NumberPlate_Annotated_Dataset-main\Images\UP19.jpg,SYNTHETIC_PROTOTYPE
VH-000429,DL9C0S1537,DL,Truck,YES,BharatBenz,3123R,Silver,Coastal Commercials,VALID,2026-11-21,VALID,2027-09-25,EXPIRED,2026-06-06,VALID,2027-01-13,FT-000429,ACTIVE,ACTIVE,CHASSIS-SYN-000429,ENGINE-SYN-000429,DL25,dataset\NumberPlate_Annotated_Dataset-main\Images\DL25.jpg,SYNTHETIC_PROTOTYPE
VH-000430,PY01AP0555,PY,Car,NO,Toyota,Innova,Silver,Southern Freight,VALID,2026-11-26,VALID,2028-01-25,VALID,2026-11-18,VALID,2027-06-13,FT-000430,ACTIVE,ACTIVE,CHASSIS-SYN-000430,ENGINE-SYN-000430,PY6,dataset\NumberPlate_Annotated_Dataset-main\Images\PY6.jpg,SYNTHETIC_PROTOTYPE
VH-000431,PY055353,PY,Mini Truck,YES,Tata,407,Blue,Tamil Fleet Services,VALID,2028-08-11,VALID,2028-08-22,VALID,2027-07-14,VALID,2027-08-31,FT-000431,ACTIVE,ACTIVE,CHASSIS-SYN-000431,ENGINE-SYN-000431,PY9,dataset\NumberPlate_Annotated_Dataset-main\Images\PY9.jpg,SYNTHETIC_PROTOTYPE
VH-000432,UK07AA2432,UK,Truck,YES,BharatBenz,3123R,Blue,Chennai Cargo,VALID,2028-08-08,VALID,2027-10-01,VALID,2027-01-15,VALID,2027-04-19,FT-000432,ACTIVE,ACTIVE,CHASSIS-SYN-000432,ENGINE-SYN-000432,UK10,dataset\NumberPlate_Annotated_Dataset-main\Images\UK10.jpg,SYNTHETIC_PROTOTYPE
VH-000433,HP2020TR6255G,HP,Truck,YES,BharatBenz,3123R,Blue,Chennai Cargo,VALID,2027-03-31,VALID,2027-04-09,VALID,2027-09-10,VALID,2027-04-18,FT-000433,ACTIVE,ACTIVE,CHASSIS-SYN-000433,ENGINE-SYN-000433,HP20,dataset\NumberPlate_Annotated_Dataset-main\Images\HP20.jpg,SYNTHETIC_PROTOTYPE
VH-000434,BR01BL6628,BR,Car,NO,Hyundai,Aura,Grey,Coastal Commercials,VALID,2027-07-20,VALID,2028-09-09,VALID,2027-02-24,VALID,2027-04-27,FT-000434,ACTIVE,ACTIVE,CHASSIS-SYN-000434,ENGINE-SYN-000434,BR14,dataset\NumberPlate_Annotated_Dataset-main\Images\BR14.jpg,SYNTHETIC_PROTOTYPE
VH-000435,PB08DY4824,PB,Bike,NO,Honda,Shine,Grey,Sri Lakshmi Logistics,VALID,2027-02-05,VALID,2027-09-06,VALID,2027-07-29,VALID,2027-04-30,FT-000435,ACTIVE,ACTIVE,CHASSIS-SYN-000435,ENGINE-SYN-000435,PB30,dataset\NumberPlate_Annotated_Dataset-main\Images\PB30.jpg,SYNTHETIC_PROTOTYPE
VH-000436,WB02AD4162,WB,Car,NO,Hyundai,Aura,Silver,Kaveri Transport,VALID,2026-11-27,VALID,2027-02-13,VALID,2027-06-19,VALID,2026-10-24,FT-000436,ACTIVE,ACTIVE,CHASSIS-SYN-000436,ENGINE-SYN-000436,WB27,dataset\NumberPlate_Annotated_Dataset-main\Images\WB27.jpg,SYNTHETIC_PROTOTYPE
VH-000437,JK01R8021,JK,Truck,YES,Tata,Prima,Black,Tamil Fleet Services,VALID,2027-07-11,EXPIRED,2026-09-12,VALID,2027-02-11,VALID,2027-05-04,FT-000437,ACTIVE,ACTIVE,CHASSIS-SYN-000437,ENGINE-SYN-000437,JK6,dataset\NumberPlate_Annotated_Dataset-main\Images\JK6.jpg,SYNTHETIC_PROTOTYPE
VH-000438,AN01H0908,AN,Mini Truck,YES,Ashok Leyland,Dost,Yellow,Coastal Commercials,VALID,2027-07-20,VALID,2027-02-18,VALID,2027-08-29,VALID,2027-09-08,FT-000438,ACTIVE,ACTIVE,CHASSIS-SYN-000438,ENGINE-SYN-000438,AN7,dataset\NumberPlate_Annotated_Dataset-main\Images\AN7.jpg,SYNTHETIC_PROTOTYPE
VH-000439,BF06P00006,BF,Car,NO,Toyota,Innova,Blue,Sri Lakshmi Logistics,VALID,2029-02-01,VALID,2027-02-24,VALID,2027-05-06,VALID,2026-10-25,FT-000439,ACTIVE,ACTIVE,CHASSIS-SYN-000439,ENGINE-SYN-000439,BR17,dataset\NumberPlate_Annotated_Dataset-main\Images\BR17.jpg,SYNTHETIC_PROTOTYPE
VH-000440,AR152019,AR,Mini Truck,YES,Mahindra,Bolero Pickup,White,Kaveri Transport,EXPIRED,2026-01-27,VALID,2027-09-19,VALID,2027-06-15,VALID,2026-12-18,FT-000440,ACTIVE,ACTIVE,CHASSIS-SYN-000440,ENGINE-SYN-000440,AR10,dataset\NumberPlate_Annotated_Dataset-main\Images\AR10.jpg,SYNTHETIC_PROTOTYPE
VH-000441,MP09CK4943,MP,Truck,YES,BharatBenz,3123R,Grey,Coastal Commercials,VALID,2028-05-18,VALID,2027-10-10,VALID,2027-09-02,VALID,2027-06-28,FT-000441,ACTIVE,ACTIVE,CHASSIS-SYN-000441,ENGINE-SYN-000441,MP4,dataset\NumberPlate_Annotated_Dataset-main\Images\MP4.jpg,SYNTHETIC_PROTOTYPE
VH-000442,AR01F2523,AR,Truck,YES,BharatBenz,3123R,Blue,Coastal Commercials,VALID,2028-11-17,VALID,2027-06-05,VALID,2027-04-24,VALID,2027-02-08,FT-000442,ACTIVE,ACTIVE,CHASSIS-SYN-000442,ENGINE-SYN-000442,AR2,dataset\NumberPlate_Annotated_Dataset-main\Images\AR2.jpg,SYNTHETIC_PROTOTYPE
VH-000443,KA04MK0368,KA,Bus,YES,Volvo,9400,Blue,Chennai Cargo,VALID,2028-03-28,VALID,2027-06-19,VALID,2027-03-08,VALID,2027-01-05,FT-000443,ACTIVE,ACTIVE,CHASSIS-SYN-000443,ENGINE-SYN-000443,KA11,dataset\NumberPlate_Annotated_Dataset-main\Images\KA11.jpg,SYNTHETIC_PROTOTYPE
VH-000444,GJ01RN4259,GJ,Bus,YES,Ashok Leyland,Viking,White,Tamil Fleet Services,VALID,2026-12-01,VALID,2027-05-09,VALID,2027-05-16,VALID,2027-07-01,FT-000444,ACTIVE,ACTIVE,CHASSIS-SYN-000444,ENGINE-SYN-000444,GJ18,dataset\NumberPlate_Annotated_Dataset-main\Images\GJ18.jpg,SYNTHETIC_PROTOTYPE
VH-000445,CG04HA4553,CG,Mini Truck,YES,Tata,407,Grey,Apex Logistics,VALID,2027-02-11,VALID,2028-05-12,EXPIRED,2026-09-07,VALID,2027-06-25,FT-000445,ACTIVE,ACTIVE,CHASSIS-SYN-000445,ENGINE-SYN-000445,CG11,dataset\NumberPlate_Annotated_Dataset-main\Images\CG11.jpg,SYNTHETIC_PROTOTYPE
VH-000446,SK01PA7708,SK,Car,NO,Hyundai,Aura,Blue,GreenLine Transport,VALID,2027-10-04,VALID,2028-06-30,VALID,2027-09-09,VALID,2027-01-01,FT-000446,ACTIVE,ACTIVE,CHASSIS-SYN-000446,ENGINE-SYN-000446,SK3,dataset\NumberPlate_Annotated_Dataset-main\Images\SK3.jpg,SYNTHETIC_PROTOTYPE
VH-000447,HR26BK8597,HR,Truck,YES,Ashok Leyland,AVTR,Yellow,Metro Transit,VALID,2028-11-10,VALID,2028-03-20,VALID,2027-04-23,VALID,2027-02-02,FT-000447,ACTIVE,ACTIVE,CHASSIS-SYN-000447,ENGINE-SYN-000447,HR17,dataset\NumberPlate_Annotated_Dataset-main\Images\HR17.jpg,SYNTHETIC_PROTOTYPE
VH-000448,WB20AG9041,WB,Truck,YES,Ashok Leyland,AVTR,Yellow,GreenLine Transport,VALID,2027-09-30,VALID,2028-02-28,VALID,2026-11-29,VALID,2027-01-24,FT-000448,ACTIVE,ACTIVE,CHASSIS-SYN-000448,ENGINE-SYN-000448,WB23,dataset\NumberPlate_Annotated_Dataset-main\Images\WB23.jpg,SYNTHETIC_PROTOTYPE
VH-000449,GA03P2839,GA,Car,NO,Maruti,Ertiga,Black,Metro Transit,VALID,2028-09-30,VALID,2027-03-27,VALID,2027-03-20,VALID,2027-01-16,FT-000449,ACTIVE,ACTIVE,CHASSIS-SYN-000449,ENGINE-SYN-000449,GA11,dataset\NumberPlate_Annotated_Dataset-main\Images\GA11.jpg,SYNTHETIC_PROTOTYPE
VH-000450,HR01H4731,HR,Mini Truck,YES,Mahindra,Bolero Pickup,White,Southern Freight,VALID,2028-06-09,EXPIRED,2026-07-02,VALID,2026-11-08,VALID,2027-08-20,FT-000450,ACTIVE,ACTIVE,CHASSIS-SYN-000450,ENGINE-SYN-000450,HR11,dataset\NumberPlate_Annotated_Dataset-main\Images\HR11.jpg,SYNTHETIC_PROTOTYPE
VH-000451,AS01DG6002,AS,Bus,YES,Tata,Starbus,Black,Sri Lakshmi Logistics,VALID,2028-04-11,VALID,2027-09-06,VALID,2026-10-28,VALID,2027-02-11,FT-000451,ACTIVE,ACTIVE,CHASSIS-SYN-000451,ENGINE-SYN-000451,AS10,dataset\NumberPlate_Annotated_Dataset-main\Images\AS10.jpg,SYNTHETIC_PROTOTYPE
VH-000452,AP39DL3537,AP,Car,NO,Hyundai,Aura,Grey,Coastal Commercials,VALID,2027-01-13,VALID,2027-08-16,VALID,2027-08-04,VALID,2027-01-16,FT-000452,ACTIVE,ACTIVE,CHASSIS-SYN-000452,ENGINE-SYN-000452,AP23,dataset\NumberPlate_Annotated_Dataset-main\Images\AP23.jpg,SYNTHETIC_PROTOTYPE
VH-000453,OD02V0007,OD,Car,NO,Hyundai,Aura,Black,Tamil Fleet Services,VALID,2028-03-07,VALID,2028-07-12,VALID,2027-05-02,VALID,2027-07-02,FT-000453,ACTIVE,ACTIVE,CHASSIS-SYN-000453,ENGINE-SYN-000453,OD3,dataset\NumberPlate_Annotated_Dataset-main\Images\OD3.jpg,SYNTHETIC_PROTOTYPE
VH-000454,OD021481,OD,Bike,NO,Honda,Shine,Blue,GreenLine Transport,VALID,2028-04-02,VALID,2027-07-08,VALID,2026-12-24,VALID,2027-05-01,FT-000454,ACTIVE,ACTIVE,CHASSIS-SYN-000454,ENGINE-SYN-000454,OD26,dataset\NumberPlate_Annotated_Dataset-main\Images\OD26.jpg,SYNTHETIC_PROTOTYPE
VH-000455,JK02AJ1525,JK,Car,NO,Toyota,Innova,Red,Tamil Fleet Services,EXPIRED,2026-04-30,VALID,2028-01-09,VALID,2027-04-04,VALID,2027-02-10,FT-000455,ACTIVE,ACTIVE,CHASSIS-SYN-000455,ENGINE-SYN-000455,JK15,dataset\NumberPlate_Annotated_Dataset-main\Images\JK15.jpg,SYNTHETIC_PROTOTYPE
VH-000456,DL9CAE1359,DL,Car,NO,Maruti,Ertiga,Red,Sri Lakshmi Logistics,VALID,2027-02-04,VALID,2028-04-26,VALID,2027-06-24,VALID,2027-08-29,FT-000456,ACTIVE,ACTIVE,CHASSIS-SYN-000456,ENGINE-SYN-000456,DL10,dataset\NumberPlate_Annotated_Dataset-main\Images\DL10.jpg,SYNTHETIC_PROTOTYPE
VH-000457,HR26EJ7668,HR,Car,NO,Maruti,Ertiga,Yellow,Chennai Cargo,VALID,2028-11-20,VALID,2028-05-11,VALID,2027-07-03,VALID,2026-10-26,FT-000457,ACTIVE,ACTIVE,CHASSIS-SYN-000457,ENGINE-SYN-000457,HR20,dataset\NumberPlate_Annotated_Dataset-main\Images\HR20.jpg,SYNTHETIC_PROTOTYPE
VH-000458,JH01BC5210,JH,Mini Truck,YES,Tata,407,Red,Tamil Fleet Services,EXPIRED,2026-05-31,VALID,2027-07-29,VALID,2026-11-15,VALID,2027-02-19,FT-000458,ACTIVE,ACTIVE,CHASSIS-SYN-000458,ENGINE-SYN-000458,JH11,dataset\NumberPlate_Annotated_Dataset-main\Images\JH11.jpg,SYNTHETIC_PROTOTYPE
VH-000459,UP16BD4866,UP,Bus,YES,Ashok Leyland,Viking,Blue,Coastal Commercials,VALID,2027-06-27,VALID,2028-06-02,VALID,2027-06-17,VALID,2027-03-22,FT-000459,ACTIVE,ACTIVE,CHASSIS-SYN-000459,ENGINE-SYN-000459,UP14,dataset\NumberPlate_Annotated_Dataset-main\Images\UP14.jpg,SYNTHETIC_PROTOTYPE
VH-000460,PY01AW2814,PY,Truck,YES,BharatBenz,3123R,Yellow,Coastal Commercials,VALID,2027-09-19,VALID,2028-08-22,VALID,2027-01-11,VALID,2027-02-07,FT-000460,ACTIVE,ACTIVE,CHASSIS-SYN-000460,ENGINE-SYN-000460,PY5,dataset\NumberPlate_Annotated_Dataset-main\Images\PY5.jpg,SYNTHETIC_PROTOTYPE
VH-000461,PB31R8123,PB,Bike,NO,Bajaj,Pulsar,Black,Southern Freight,VALID,2027-12-11,VALID,2027-10-13,VALID,2027-08-15,VALID,2027-06-24,FT-000461,ACTIVE,ACTIVE,CHASSIS-SYN-000461,ENGINE-SYN-000461,PB20,dataset\NumberPlate_Annotated_Dataset-main\Images\PB20.jpg,SYNTHETIC_PROTOTYPE
VH-000462,ML05L1434,ML,Truck,YES,Tata,Prima,Black,Kaveri Transport,VALID,2027-12-26,VALID,2028-03-19,VALID,2027-05-28,VALID,2027-04-08,FT-000462,ACTIVE,ACTIVE,CHASSIS-SYN-000462,ENGINE-SYN-000462,ML11,dataset\NumberPlate_Annotated_Dataset-main\Images\ML11.jpg,SYNTHETIC_PROTOTYPE
VH-000463,DL8CAL4134,DL,Mini Truck,YES,Mahindra,Bolero Pickup,Silver,Southern Freight,VALID,2027-09-18,VALID,2028-04-28,VALID,2027-08-24,VALID,2027-07-28,FT-000463,ACTIVE,ACTIVE,CHASSIS-SYN-000463,ENGINE-SYN-000463,DL29,dataset\NumberPlate_Annotated_Dataset-main\Images\DL29.jpg,SYNTHETIC_PROTOTYPE
VH-000464,JK02AK8967,JK,Truck,YES,BharatBenz,3123R,Yellow,GreenLine Transport,VALID,2028-04-28,VALID,2028-04-01,VALID,2027-07-17,VALID,2027-07-08,FT-000464,ACTIVE,ACTIVE,CHASSIS-SYN-000464,ENGINE-SYN-000464,JK10,dataset\NumberPlate_Annotated_Dataset-main\Images\JK10.jpg,SYNTHETIC_PROTOTYPE
VH-000465,KA01MB9714,KA,Mini Truck,YES,Tata,407,Red,Kaveri Transport,VALID,2027-08-23,VALID,2028-06-17,VALID,2027-09-22,VALID,2027-07-22,FT-000465,ACTIVE,ACTIVE,CHASSIS-SYN-000465,ENGINE-SYN-000465,KA9,dataset\NumberPlate_Annotated_Dataset-main\Images\KA9.jpg,SYNTHETIC_PROTOTYPE
VH-000466,GJ7AG4373,GJ,Bike,NO,Honda,Shine,Red,Chennai Cargo,VALID,2029-03-02,VALID,2027-09-21,VALID,2026-11-12,VALID,2026-12-08,FT-000466,ACTIVE,ACTIVE,CHASSIS-SYN-000466,ENGINE-SYN-000466,GJ1,dataset\NumberPlate_Annotated_Dataset-main\Images\GJ1.jpg,SYNTHETIC_PROTOTYPE
VH-000467,HP719898,HP,Car,NO,Hyundai,Aura,Silver,National Route Logistics,VALID,2028-10-01,VALID,2027-08-06,VALID,2027-01-21,VALID,2027-05-03,FT-000467,ACTIVE,ACTIVE,CHASSIS-SYN-000467,ENGINE-SYN-000467,HP8,dataset\NumberPlate_Annotated_Dataset-main\Images\HP8.jpg,SYNTHETIC_PROTOTYPE
VH-000468,DL4CAM9066,DL,Truck,YES,Ashok Leyland,AVTR,Silver,Tamil Fleet Services,VALID,2028-05-25,VALID,2028-02-23,VALID,2027-02-10,VALID,2027-01-12,FT-000468,ACTIVE,ACTIVE,CHASSIS-SYN-000468,ENGINE-SYN-000468,DL6,dataset\NumberPlate_Annotated_Dataset-main\Images\DL6.jpg,SYNTHETIC_PROTOTYPE
VH-000469,DL2CH8634,DL,Mini Truck,YES,Tata,407,Blue,Southern Freight,EXPIRED,2025-12-30,VALID,2027-12-12,VALID,2027-04-22,VALID,2027-04-19,FT-000469,ACTIVE,ACTIVE,CHASSIS-SYN-000469,ENGINE-SYN-000469,DL9,dataset\NumberPlate_Annotated_Dataset-main\Images\DL9.jpg,SYNTHETIC_PROTOTYPE
VH-000470,PB23S8600,PB,Truck,YES,Ashok Leyland,AVTR,Yellow,Southern Freight,VALID,2028-05-13,VALID,2027-11-02,VALID,2027-07-29,VALID,2027-06-29,FT-000470,ACTIVE,ACTIVE,CHASSIS-SYN-000470,ENGINE-SYN-000470,PB17,dataset\NumberPlate_Annotated_Dataset-main\Images\PB17.jpg,SYNTHETIC_PROTOTYPE
VH-000471,MH05EQ4066,MH,Truck,YES,BharatBenz,3123R,White,Chennai Cargo,VALID,2027-03-19,VALID,2027-02-03,VALID,2027-03-23,VALID,2027-06-16,FT-000471,ACTIVE,ACTIVE,CHASSIS-SYN-000471,ENGINE-SYN-000471,MH15,dataset\NumberPlate_Annotated_Dataset-main\Images\MH15.jpg,SYNTHETIC_PROTOTYPE
VH-000472,NL07CA7631,NL,Car,NO,Maruti,Ertiga,Yellow,Metro Transit,VALID,2027-03-19,VALID,2028-03-27,VALID,2027-07-15,VALID,2027-02-26,FT-000472,ACTIVE,ACTIVE,CHASSIS-SYN-000472,ENGINE-SYN-000472,NL5,dataset\NumberPlate_Annotated_Dataset-main\Images\NL5.jpg,SYNTHETIC_PROTOTYPE
VH-000473,OR08F1001,OR,Bus,YES,Tata,Starbus,Silver,GreenLine Transport,VALID,2028-06-06,VALID,2026-11-16,VALID,2026-10-28,VALID,2027-05-19,FT-000473,ACTIVE,ACTIVE,CHASSIS-SYN-000473,ENGINE-SYN-000473,OD6,dataset\NumberPlate_Annotated_Dataset-main\Images\OD6.jpg,SYNTHETIC_PROTOTYPE
VH-000474,MH43X8997,MH,Car,NO,Toyota,Innova,Black,Metro Transit,VALID,2028-02-15,VALID,2026-10-29,VALID,2027-02-13,VALID,2027-04-12,FT-000474,ACTIVE,ACTIVE,CHASSIS-SYN-000474,ENGINE-SYN-000474,MH14,dataset\NumberPlate_Annotated_Dataset-main\Images\MH14.jpg,SYNTHETIC_PROTOTYPE
VH-000475,GJ06KP8508,GJ,Truck,YES,Tata,Prima,Yellow,Coastal Commercials,VALID,2028-07-22,VALID,2028-03-26,VALID,2027-03-16,VALID,2027-02-24,FT-000475,ACTIVE,ACTIVE,CHASSIS-SYN-000475,ENGINE-SYN-000475,GJ13,dataset\NumberPlate_Annotated_Dataset-main\Images\GJ13.jpg,SYNTHETIC_PROTOTYPE
VH-000476,TS11EQ2914,TS,Car,NO,Toyota,Innova,Blue,GreenLine Transport,VALID,2028-10-04,VALID,2027-09-30,VALID,2027-07-21,VALID,2027-03-14,FT-000476,ACTIVE,ACTIVE,CHASSIS-SYN-000476,ENGINE-SYN-000476,TS10,dataset\NumberPlate_Annotated_Dataset-main\Images\TS10.jpg,SYNTHETIC_PROTOTYPE
VH-000477,CG22H7740,CG,Bike,NO,Bajaj,Pulsar,Blue,Chennai Cargo,VALID,2028-05-12,VALID,2027-03-31,VALID,2027-04-29,VALID,2027-02-03,FT-000477,ACTIVE,ACTIVE,CHASSIS-SYN-000477,ENGINE-SYN-000477,CG10,dataset\NumberPlate_Annotated_Dataset-main\Images\CG10.jpg,SYNTHETIC_PROTOTYPE
VH-000478,DL12CS7886,DL,Truck,YES,BharatBenz,3123R,Black,Kaveri Transport,VALID,2027-10-22,EXPIRED,2026-04-03,VALID,2027-02-13,VALID,2027-04-04,FT-000478,ACTIVE,ACTIVE,CHASSIS-SYN-000478,ENGINE-SYN-000478,DL21,dataset\NumberPlate_Annotated_Dataset-main\Images\DL21.jpg,SYNTHETIC_PROTOTYPE
VH-000479,TR01E2157,TR,Truck,YES,Ashok Leyland,AVTR,Red,Apex Logistics,VALID,2027-05-10,VALID,2028-07-21,VALID,2026-12-03,VALID,2027-07-20,FT-000479,ACTIVE,ACTIVE,CHASSIS-SYN-000479,ENGINE-SYN-000479,TR8,dataset\NumberPlate_Annotated_Dataset-main\Images\TR8.jpg,SYNTHETIC_PROTOTYPE
VH-000480,AN01H1689,AN,Car,NO,Hyundai,Aura,Silver,Kaveri Transport,VALID,2027-12-23,VALID,2027-03-18,VALID,2027-07-29,VALID,2027-05-18,FT-000480,ACTIVE,ACTIVE,CHASSIS-SYN-000480,ENGINE-SYN-000480,AN6,dataset\NumberPlate_Annotated_Dataset-main\Images\AN6.jpg,SYNTHETIC_PROTOTYPE
VH-000481,CH03K7672,CH,Bike,NO,Bajaj,Pulsar,Silver,Southern Freight,VALID,2028-10-23,VALID,2027-09-13,VALID,2027-07-13,VALID,2027-02-13,FT-000481,ACTIVE,ACTIVE,CHASSIS-SYN-000481,ENGINE-SYN-000481,CH3,dataset\NumberPlate_Annotated_Dataset-main\Images\CH3.jpg,SYNTHETIC_PROTOTYPE
VH-000482,BR01PL7594,BR,Truck,YES,Tata,Prima,Grey,National Route Logistics,VALID,2027-10-22,VALID,2027-02-26,VALID,2027-09-04,VALID,2027-08-18,FT-000482,ACTIVE,ACTIVE,CHASSIS-SYN-000482,ENGINE-SYN-000482,BR13,dataset\NumberPlate_Annotated_Dataset-main\Images\BR13.jpg,SYNTHETIC_PROTOTYPE
VH-000483,GA03R9230,GA,Mini Truck,YES,Tata,407,White,Chennai Cargo,VALID,2026-11-01,EXPIRED,2026-05-31,VALID,2027-04-10,VALID,2027-02-03,FT-000483,ACTIVE,ACTIVE,CHASSIS-SYN-000483,ENGINE-SYN-000483,GA1,dataset\NumberPlate_Annotated_Dataset-main\Images\GA1.jpg,SYNTHETIC_PROTOTYPE
VH-000484,CH01AX9090,CH,Car,NO,Hyundai,Aura,Yellow,Kaveri Transport,VALID,2029-01-25,VALID,2027-06-05,VALID,2026-12-23,VALID,2026-11-23,FT-000484,ACTIVE,ACTIVE,CHASSIS-SYN-000484,ENGINE-SYN-000484,CH4,dataset\NumberPlate_Annotated_Dataset-main\Images\CH4.jpg,SYNTHETIC_PROTOTYPE
VH-000485,CH01A09331,CH,Truck,YES,Tata,Prima,Yellow,Southern Freight,VALID,2028-12-30,VALID,2027-04-16,VALID,2027-04-25,VALID,2027-07-23,FT-000485,ACTIVE,ACTIVE,CHASSIS-SYN-000485,ENGINE-SYN-000485,CH8,dataset\NumberPlate_Annotated_Dataset-main\Images\CH8.jpg,SYNTHETIC_PROTOTYPE
VH-000486,OD33L2616,OD,Bus,YES,Tata,Starbus,Grey,Sri Lakshmi Logistics,VALID,2028-07-01,VALID,2027-07-12,VALID,2026-11-24,VALID,2027-05-26,FT-000486,ACTIVE,ACTIVE,CHASSIS-SYN-000486,ENGINE-SYN-000486,OD9,dataset\NumberPlate_Annotated_Dataset-main\Images\OD9.jpg,SYNTHETIC_PROTOTYPE
VH-000487,AP31BL8656,AP,Mini Truck,YES,Mahindra,Bolero Pickup,Grey,Apex Logistics,VALID,2027-05-26,VALID,2027-11-15,VALID,2027-09-14,VALID,2026-12-11,FT-000487,ACTIVE,ACTIVE,CHASSIS-SYN-000487,ENGINE-SYN-000487,AP7,dataset\NumberPlate_Annotated_Dataset-main\Images\AP7.jpg,SYNTHETIC_PROTOTYPE
VH-000488,MH06AB8620,MH,Bus,YES,Tata,Starbus,Grey,GreenLine Transport,VALID,2026-12-05,VALID,2028-07-24,VALID,2026-11-18,VALID,2026-12-14,FT-000488,ACTIVE,ACTIVE,CHASSIS-SYN-000488,ENGINE-SYN-000488,MH1,dataset\NumberPlate_Annotated_Dataset-main\Images\MH1.jpg,SYNTHETIC_PROTOTYPE
VH-000489,GJ01HM5887,GJ,Bike,NO,TVS,Apache,Silver,Chennai Cargo,VALID,2028-12-28,VALID,2027-05-03,VALID,2027-04-12,VALID,2027-01-25,FT-000489,ACTIVE,ACTIVE,CHASSIS-SYN-000489,ENGINE-SYN-000489,GJ25,dataset\NumberPlate_Annotated_Dataset-main\Images\GJ25.jpg,SYNTHETIC_PROTOTYPE
VH-000490,MP09CQ9712,MP,Car,NO,Hyundai,Aura,Grey,Tamil Fleet Services,VALID,2027-03-06,VALID,2027-12-01,VALID,2027-02-03,VALID,2026-12-03,FT-000490,ACTIVE,ACTIVE,CHASSIS-SYN-000490,ENGINE-SYN-000490,MP8,dataset\NumberPlate_Annotated_Dataset-main\Images\MP8.jpg,SYNTHETIC_PROTOTYPE
VH-000491,AR200692,AR,Bike,NO,TVS,Apache,Blue,Southern Freight,VALID,2027-04-04,EXPIRED,2026-07-07,VALID,2027-09-04,VALID,2027-01-31,FT-000491,ACTIVE,ACTIVE,CHASSIS-SYN-000491,ENGINE-SYN-000491,AR13,dataset\NumberPlate_Annotated_Dataset-main\Images\AR13.jpg,SYNTHETIC_PROTOTYPE
VH-000492,JK01AL4613,JK,Bus,YES,Volvo,9400,Red,Southern Freight,VALID,2027-08-07,VALID,2027-11-02,VALID,2027-04-12,VALID,2027-04-19,FT-000492,ACTIVE,ACTIVE,CHASSIS-SYN-000492,ENGINE-SYN-000492,JK22,dataset\NumberPlate_Annotated_Dataset-main\Images\JK22.jpg,SYNTHETIC_PROTOTYPE
